route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,trip_load_information,wheelchair_accessible,bikes_allowed
20,2022_09_12-SA20-Saturday-01,1158193,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158194,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158195,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158196,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158197,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158198,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158199,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158200,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158201,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158202,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158203,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158204,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158205,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158206,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158207,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158208,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158209,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158210,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158211,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158212,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158213,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158214,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158215,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158216,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158217,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158218,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158219,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158220,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158221,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158222,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158223,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158224,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158225,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158226,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158227,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158228,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158229,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158230,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158231,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158232,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158233,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158234,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158235,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158236,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158237,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158238,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158239,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158240,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158241,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158242,Oakland Airport,1,,1157894_shp,,1,1
20,2022_09_12-SA20-Saturday-01,1158243,Oakland Airport,1,,1157894_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182163,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182162,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182141,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182161,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182143,SF / OAK Airport / Berryessa,0,,1188844_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182160,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182142,SF / OAK Airport / Berryessa,0,,1188844_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182159,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182140,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182158,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182139,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182157,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182138,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182156,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182137,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182155,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182136,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182154,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182135,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182153,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182134,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182152,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182133,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182151,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182132,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182150,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182131,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182149,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182130,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182148,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182129,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182147,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182128,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182146,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182127,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182145,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182126,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182164,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182125,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182165,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182124,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
5,2022_09_12-SU-MVS-Sunday-33,1182166,OAK Airport / SF / Daly City,1,,1185747_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182123,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182122,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182121,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
6,2022_09_12-SU-MVS-Sunday-33,1182120,SF / OAK Airport / Berryessa,0,,1186308_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182516,OAK Airport / Richmond,0,,1187834_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182550,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182515,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182551,Berryessa/North San Jose,1,,1188844_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182514,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182549,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182513,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182548,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182512,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182547,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182511,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182546,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182510,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182545,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182509,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182544,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182508,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182543,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182507,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182542,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182506,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182541,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182505,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182540,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182504,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182539,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182503,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182538,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182502,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182537,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182501,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182536,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182500,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182535,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182499,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182534,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182498,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182533,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182497,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182532,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182496,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182531,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182495,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182530,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182494,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182529,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182493,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182528,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182492,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182527,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182491,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182526,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182490,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182525,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182489,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182524,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182488,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182523,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182487,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182522,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182486,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182521,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182485,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182520,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182484,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182519,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
3,2022_09_12-SU-MVS-Sunday-33,1182517,OAK Airport / Richmond,0,,1184782_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182518,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
4,2022_09_12-SU-MVS-Sunday-33,1182552,OAK Airport / Berryessa/North San Jose,1,,1184638_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182448,San Francisco International Airport,1,,1185155_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182482,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182447,San Francisco International Airport,1,,1185153_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182446,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182451,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182445,San Francisco International Airport,1,,1185153_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182444,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182450,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182443,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182480,San Francisco / Antioch,0,,1184980_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182481,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182442,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182479,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182441,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182478,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182440,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182477,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182439,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182476,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182438,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182475,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182437,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182474,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182436,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182473,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182435,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182472,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182434,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182471,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182433,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182470,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182432,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182469,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182431,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182468,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182430,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182467,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182429,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182466,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182428,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182465,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182427,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182464,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182426,San Francisco International Airport,1,,1185153_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182463,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182425,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182462,San Francisco / Antioch,0,,1184980_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182461,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182424,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182460,San Francisco / Antioch,0,,1184980_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182459,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182423,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182458,San Francisco / Antioch,0,,1184980_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182422,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182457,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182421,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182456,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182420,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182455,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182419,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182454,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182418,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182453,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182417,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182452,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182416,San Francisco Int'l Airport / Millbrae,1,,1185139_shp,,1,1
2,2022_09_12-SU-MVS-Sunday-33,1182483,San Francisco / Antioch,0,,1184979_shp,,1,1
1,2022_09_12-SU-MVS-Sunday-33,1182449,San Francisco International Airport,1,,1185153_shp,,1,1
7,2022_09_12-SU-MVS-Sunday-33,1182392,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SU-MVS-Sunday-33,1182391,Millbrae / SF / Richmond,0,,1185318_shp,,1,1
7,2022_09_12-SU-MVS-Sunday-33,1182415,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SU-MVS-Sunday-33,1182390,Millbrae / SF / Richmond,0,,1185318_shp,,1,1
7,2022_09_12-SU-MVS-Sunday-33,1182414,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SU-MVS-Sunday-33,1182389,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SU-MVS-Sunday-33,1182413,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SU-MVS-Sunday-33,1182388,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SU-MVS-Sunday-33,1182412,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SU-MVS-Sunday-33,1182387,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SU-MVS-Sunday-33,1182411,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SU-MVS-Sunday-33,1182386,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SU-MVS-Sunday-33,1182410,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SU-MVS-Sunday-33,1182385,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SU-MVS-Sunday-33,1182409,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SU-MVS-Sunday-33,1182384,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SU-MVS-Sunday-33,1182408,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SU-MVS-Sunday-33,1182383,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SU-MVS-Sunday-33,1182407,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SU-MVS-Sunday-33,1182382,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
7,2022_09_12-SU-MVS-Sunday-33,1182406,SF / Millbrae / SFO Airport,1,,1185208_shp,,1,1
8,2022_09_12-SU-MVS-Sunday-33,1182381,Millbrae / SF / Richmond,0,,1185321_shp,,1,1
